budget,popularity,runtime,vote_count,revenue,release_year,genres,director,vote_average,profit,roi
35000000.0,24.606012,96.0,827,15304890.0,2006,"['Drama', 'Adventure', 'Science Fiction', 'Romance']",Darren Aronofsky,6.8,-19695110.0,0.4372825714285714
70000000.0,3.276912,101.0,29,11263966.0,1999,"['Action', 'Comedy', 'Thriller']",Hugh Johnson,5.3,-58736034.0,0.1609138
35000000.0,16.830184,96.0,344,2106557.0,2012,"['Action', 'Crime', 'Drama', 'Thriller']",Simon West,5.1,-32893443.0,0.060187342857142855
41677699.0,39.58676,100.0,926,187479518.0,2008,"['Animation', 'Family']",Hayao Miyazaki,7.5,145801819.0,4.498317385515933
34000000.0,41.946523,128.0,1064,63013281.0,2015,"['Drama', 'Romance']","George Tillman, Jr.",7.3,29013281.0,1.853331794117647
75000000.0,20.697556,109.0,254,19598588.0,1999,"['Drama', 'Science Fiction', 'Thriller']",Rand Ravich,5.4,-55401412.0,0.26131450666666667
34000000.0,1.656695,114.0,18,51751835.0,2000,"['Romance', 'Drama', 'Adventure']",Hugh Hudson,5.3,17751835.0,1.522112794117647
35000000.0,17.932561,106.0,240,51751835.0,2012,"['Comedy', 'Romance']",Gabriele Muccino,5.4,16751835.0,1.4786238571428572
35000000.0,15.50957,141.0,224,27330000.0,2013,"['Drama', 'History']",Justin Chadwick,6.5,-7670000.0,0.7808571428571428
32000000.0,4.602185,195.0,67,40382659.0,1981,"['Drama', 'History']",Warren Beatty,7.1,8382659.0,1.26195809375
40000000.0,40.379966,138.0,877,243240178.0,1992,['Drama'],Rob Reiner,7.1,203240178.0,6.08100445
50000000.0,12.601306,101.0,110,79958599.0,2001,"['Action', 'Crime', 'Thriller']",Andrzej Bartkowiak,5.3,29958599.0,1.59917198
30000000.0,24.389194,98.0,506,173959438.0,2000,"['Crime', 'Comedy']",Raja Gosnell,5.6,143959438.0,5.798647933333333
34000000.0,12.867326,85.0,121,51751835.0,2013,"['Family', 'Fantasy', 'Animation', 'Adventure']",Ben Stassen,6.3,17751835.0,1.522112794117647
30000000.0,23.328823,89.0,469,64626786.0,2011,"['Horror', 'Action', 'Thriller', 'Science Fiction']",Chris Gorak,4.8,34626786.0,2.1542262
33000000.0,29.775441,99.0,663,140470746.0,2012,"['Music', 'Drama', 'Romance']",Scott Speer,6.7,107470746.0,4.2566892727272725
33000000.0,19.642328,105.0,497,62022014.0,2006,"['Action', 'Crime', 'Horror', 'Thriller']",David R. Ellis,5.1,29022014.0,1.8794549696969698
33000000.0,7.339908,96.0,110,51751835.0,2000,"['Mystery', 'Thriller']",Joe Charbanic,4.9,18751835.0,1.5682374242424242
33000000.0,35.099611,124.0,766,54700105.0,2004,"['Action', 'Crime', 'Drama']",Jonathan Hensleigh,6.1,21700105.0,1.6575789393939393
30000000.0,16.541791,118.0,238,27610873.0,2005,['Drama'],Danny Cannon,6.6,-2389127.0,0.9203624333333333
30000000.0,31.92695,94.0,799,40346186.0,2012,"['Action', 'Crime', 'Thriller']",Boaz Yakin,6.3,10346186.0,1.3448728666666667
33000000.0,9.060642,124.0,116,51751835.0,1999,"['Comedy', 'Drama']",Mike Newell,5.7,18751835.0,1.5682374242424242
32350000.0,46.509071,135.0,4665,572700000.0,1983,"['Adventure', 'Action', 'Science Fiction']",Richard Marquand,7.9,540350000.0,17.7032457496136
30000000.0,21.538222,108.0,363,22211426.0,2008,"['Action', 'Thriller', 'Science Fiction']",Neil Marshall,5.8,-7788574.0,0.7403808666666667
32000000.0,33.923786,124.0,813,113019290.0,2008,"['Drama', 'Romance']",Stephen Daldry,7.2,81019290.0,3.5318528125
35000000.0,20.908494,98.0,394,24159934.0,2012,['Comedy'],David Wain,5.3,-10840066.0,0.6902838285714286
32000000.0,16.901954,97.0,987,173398518.0,2003,"['Comedy', 'Family', 'Fantasy']",Jon Favreau,6.4,141398518.0,5.4187036875
32000000.0,15.039407,123.0,323,152036382.0,1996,"['Drama', 'Fantasy', 'Romance', 'Science Fiction']",Jon Turteltaub,6.2,120036382.0,4.7511369375
33000000.0,13.655735,99.0,185,51751835.0,2002,"['Adventure', 'Comedy', 'Family']",Brian Levant,5.3,18751835.0,1.5682374242424242
23000000.0,21.620317,101.0,390,60328000.0,1988,"['Fantasy', 'Comedy', 'Drama']",Richard Donner,6.7,37328000.0,2.6229565217391304
32000000.0,14.642055,92.0,359,80197993.0,2006,"['Comedy', 'Family']",Jared Hess,5.6,48197993.0,2.50618728125
32500000.0,17.107065,125.0,1661,288383523.0,2011,"['Comedy', 'Romance']",Paul Feig,6.5,255883523.0,8.87333916923077
32000000.0,38.21708,107.0,2359,126041322.0,2013,"['Action', 'Comedy']",Seth Rogen,6.3,94041322.0,3.9387913125
29000000.0,14.993169,103.0,242,50041732.0,1999,['Horror'],Rupert Wainwright,6.0,21041732.0,1.7255769655172415
32000000.0,24.147269,129.0,544,48814909.0,2000,['Drama'],"George Tillman, Jr.",7.0,16814909.0,1.52546590625
32000000.0,18.47242,107.0,394,69055695.0,2010,"['Action', 'Crime', 'Drama', 'Thriller']",John Luessenhop,6.0,37055695.0,2.15799046875
35000000.0,18.84332,90.0,414,21819348.0,2013,['Comedy'],Justin Zackham,5.7,-13180652.0,0.6234099428571429
32000000.0,15.901137,107.0,313,83615414.0,2011,"['Crime', 'Comedy', 'Action']",John Whitesell,5.3,51615414.0,2.6129816875
32000000.0,59.19888,93.0,2699,147332697.0,2011,"['Thriller', 'Science Fiction', 'Mystery']",Duncan Jones,7.1,115332697.0,4.60414678125
32000000.0,14.48851,120.0,374,36733909.0,1993,"['Action', 'Adventure', 'Drama', 'Thriller']",Frank Marshall,6.7,4733909.0,1.14793465625
30000000.0,23.197408,101.0,1018,77566815.0,2007,"['Thriller', 'Drama', 'Mystery']",Joel Schumacher,6.3,47566815.0,2.5855605
33000000.0,10.651202,105.0,232,9494789.0,2013,"['Adventure', 'Drama', 'Family']",Jean-Pierre Jeunet,6.7,-23505211.0,0.2877208787878788
35000000.0,10.032626,113.0,143,31755742.0,1979,"['Action', 'Comedy']",Steven Spielberg,5.6,-3244258.0,0.9073069142857143
23000000.0,6.048743,106.0,67,51751835.0,2005,"['Drama', 'Family']",John Gatins,6.3,28751835.0,2.2500797826086956
32000000.0,34.628738,96.0,832,60740827.0,2005,"['Drama', 'Thriller', 'Crime']",David Cronenberg,6.9,28740827.0,1.89815084375
32000000.0,47.5612,87.0,1061,85167639.0,2005,"['Action', 'Thriller', 'Crime']",Louis Leterrier,6.2,53167639.0,2.66148871875
32000000.0,16.473355,107.0,427,18552460.0,1995,"['Action', 'Western']",Sam Raimi,6.3,-13447540.0,0.579764375
28000000.0,6.201404,90.0,104,30016165.0,2004,"['Action', 'Comedy', 'Romance', 'Thriller']",Peter Howitt,5.6,2016165.0,1.0720058928571428
32000000.0,15.560918,121.0,225,51751835.0,1999,['Drama'],Martin Scorsese,6.6,19751835.0,1.61724484375
32000000.0,25.799697,111.0,620,18409891.0,2010,"['Action', 'Science Fiction', 'Thriller', 'Crime']",Miguel Sapochnik,6.2,-13590109.0,0.57530909375
70000000.0,4.822033,90.0,104,53587404.0,2007,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",Shim Hyung-Rae,4.0,-16412596.0,0.7655343428571428
32000000.0,3.379454,110.0,44,51751835.0,1996,"['Fantasy', 'Comedy', 'Family']",Norman Jewison,5.4,19751835.0,1.61724484375
30000000.0,26.9385,100.0,724,27437881.0,2013,['Comedy'],Don Scardino,5.3,-2562119.0,0.9145960333333333
32000000.0,4.098444,75.0,24,3566637.0,1997,"['Animation', 'Comedy', 'Family', 'Music']",Mark Dindal,7.1,-28433363.0,0.11145740625
23000000.0,4.901553,132.0,18,51751835.0,1999,['Drama'],Tim Robbins,7.2,28751835.0,2.2500797826086956
32000000.0,5.347936,108.0,86,5914908.0,2006,"['War', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",Steven Soderbergh,5.9,-26085092.0,0.184840875
32000000.0,4.120549,93.0,13,51751835.0,2004,['Adventure'],Tom Reeve,5.0,19751835.0,1.61724484375
31500000.0,49.973462,153.0,2055,89460381.0,1979,"['Drama', 'War']",Francis Ford Coppola,8.0,57960381.0,2.8400120952380954
32000000.0,13.611544,102.0,262,42045846.0,2010,"['Comedy', 'Drama', 'Romance']",Nanette Burstein,6.0,10045846.0,1.3139326875
23000000.0,6.775294,137.0,113,106269971.0,1995,"['Music', 'Drama', 'Family']",Stephen Herek,6.9,83269971.0,4.62043352173913
31500000.0,27.891012,113.0,557,14708696.0,2016,['Action'],Ariel Vromen,5.7,-16791304.0,0.46694273015873017
31000000.0,13.864975,161.0,279,128499205.0,1985,['Drama'],Sydney Pollack,7.0,97499205.0,4.14513564516129
31000000.0,42.213765,138.0,2415,161772375.0,2012,['Drama'],Robert Zemeckis,6.5,130772375.0,5.21846370967742
34000000.0,29.887404,126.0,541,210308099.0,1979,"['Action', 'Adventure', 'Thriller', 'Science Fiction']",Lewis Gilbert,5.9,176308099.0,6.1855323235294115
30000000.0,74.417456,99.0,4519,174600318.0,2014,"['Comedy', 'Drama']",Wes Anderson,8.0,144600318.0,5.8200106
31000000.0,7.06762,101.0,131,24185781.0,2001,"['Drama', 'Mystery']",Scott Hicks,6.4,-6814219.0,0.7801864838709678
31000000.0,15.895661,103.0,433,53208180.0,1990,"['Comedy', 'Horror']",Frank Marshall,6.2,22208180.0,1.7163929032258065
31000000.0,19.258041,118.0,462,68106245.0,2000,"['Crime', 'Drama', 'Science Fiction', 'Thriller']",Gregory Hoblit,7.0,37106245.0,2.1969756451612903
31000000.0,47.753598,99.0,1195,104384188.0,2015,['Comedy'],John Francis Daley,6.2,73384188.0,3.367231870967742
30250000.0,15.585138,105.0,302,115101622.0,1995,"['Comedy', 'Thriller', 'Crime']",Barry Sonnenfeld,6.4,84851622.0,3.805012297520661
45000000.0,32.217425,113.0,677,306776732.0,2002,"['Action', 'Comedy', 'Crime', 'Drama', 'Music']",Rob Marshall,6.9,261776732.0,6.817260711111111
34200000.0,34.86859,93.0,875,234801895.0,1999,"['Comedy', 'Drama']",Dennis Dugan,6.1,200601895.0,6.865552485380117
30000000.0,36.432598,108.0,1344,287553595.0,2001,"['Comedy', 'Romance']",J.B. Rogers,6.0,257553595.0,9.585119833333334
30000000.0,73.640445,81.0,5269,373554033.0,1995,"['Animation', 'Comedy', 'Family']",John Lasseter,7.7,343554033.0,12.4518011
30000000.0,49.526736,116.0,1783,350448145.0,1994,"['Action', 'Adventure', 'Crime']",Jan de Bont,6.8,320448145.0,11.681604833333333
30000000.0,26.780961,104.0,1293,196114570.0,2012,"['Drama', 'Romance']",Michael Sucsy,7.0,166114570.0,6.537152333333333
31000000.0,6.487344,105.0,89,15134293.0,2010,['Drama'],Tom Vaughan,6.0,-15865707.0,0.488203
30000000.0,25.996219,113.0,821,136706683.0,2000,['Drama'],Boaz Yakin,7.4,106706683.0,4.556889433333334
30000000.0,46.212155,134.0,957,199200000.0,1990,"['Action', 'Adventure', 'Thriller']",John McTiernan,7.2,169200000.0,6.64
25000000.0,32.105328,132.0,1101,115922175.0,2013,['Drama'],Lee Daniels,7.2,90922175.0,4.636887
20000000.0,41.156217,92.0,981,167722310.0,2004,['Comedy'],Rawson Marshall Thurber,6.2,147722310.0,8.3861155
30000000.0,37.179547,99.0,848,191502426.0,1991,"['Horror', 'Comedy', 'Fantasy']",Barry Sonnenfeld,6.7,161502426.0,6.3834142
30000000.0,34.391792,90.0,1099,212385533.0,1995,"['Crime', 'Comedy', 'Adventure']",Steve Oedekerk,6.1,182385533.0,7.079517766666667
37000000.0,40.176265,115.0,1023,165335153.0,2001,"['Comedy', 'Family', 'Romance']",Garry Marshall,6.5,128335153.0,4.468517648648649
26000000.0,10.704596,102.0,166,116400000.0,1996,['Comedy'],Hugh Wilson,6.5,90400000.0,4.476923076923077
33000000.0,79.579532,127.0,5765,327311859.0,1995,"['Crime', 'Mystery', 'Thriller']",David Fincher,8.1,294311859.0,9.918541181818181
30000000.0,63.13678,112.0,3382,210819611.0,2009,['Science Fiction'],Neill Blomkamp,7.3,180819611.0,7.027320366666666
30000000.0,27.870755,87.0,574,140161792.0,2004,"['Animation', 'Comedy', 'Family']",Stephen Hillenburg,6.7,110161792.0,4.672059733333334
25000000.0,31.242999,138.0,1422,156822020.0,2003,"['Thriller', 'Crime', 'Drama', 'Mystery']",Clint Eastwood,7.6,131822020.0,6.2728808
30000000.0,70.456012,132.0,2439,216763646.0,2004,['Drama'],Clint Eastwood,7.7,186763646.0,7.2254548666666665
80000000.0,29.415229,103.0,503,176885658.0,1999,"['Comedy', 'Crime']",Harold Ramis,6.4,96885658.0,2.211070725
29000000.0,55.109138,123.0,3067,115603229.0,2004,"['Romance', 'Drama']",Nick Cassavetes,7.7,86603229.0,3.98631824137931
30000000.0,30.695228,111.0,978,160259319.0,2008,"['Comedy', 'Romance']",Anne Fletcher,6.1,130259319.0,5.3419773
35000000.0,13.788422,102.0,449,155545279.0,2009,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",Peter Chelsom,6.0,120545279.0,4.444150828571429
30.0,4.590277,78.0,100,103.0,2000,"['Adventure', 'Animation', 'Comedy', 'Family']",Stig Bergqvist,6.0,73.0,3.433333333333333
30000000.0,3.845231,132.0,56,74787599.0,1991,"['Drama', 'Romance']",Barbra Streisand,5.9,44787599.0,2.492919966666667
30000000.0,26.952727,133.0,619,160638883.0,1994,"['Adventure', 'Drama', 'Romance', 'War']",Edward Zwick,7.2,130638883.0,5.354629433333334
25000000.0,33.704181,109.0,1205,163670000.0,2009,"['Drama', 'Romance']",Jason Reitman,6.7,138670000.0,6.5468
30000000.0,19.925026,125.0,362,105834556.0,2002,"['Drama', 'Comedy']",Alexander Payne,6.7,75834556.0,3.5278185333333334
35000000.0,43.742241,97.0,2652,116980662.0,2013,"['Horror', 'Comedy', 'Romance']",Jonathan Levine,6.4,81980662.0,3.3423046285714286
30000000.0,46.377628,118.0,4697,47042000.0,2012,"['Action', 'Thriller', 'Science Fiction']",Rian Johnson,6.6,17042000.0,1.5680666666666667
23000000.0,9.166658,87.0,95,51751835.0,2001,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",Chris Weitz,4.9,28751835.0,2.2500797826086956
30000000.0,34.36645,89.0,733,254134910.0,1995,"['Fantasy', 'Drama', 'Comedy', 'Family']",Chris Noonan,6.0,224134910.0,8.471163666666667
30000000.0,12.967137,100.0,284,114281051.0,2012,"['Drama', 'Comedy', 'Romance']",David Frankel,5.8,84281051.0,3.8093683666666665
30000000.0,50.670253,111.0,1172,105173115.0,2008,"['Comedy', 'Romance', 'Drama']",Nicholas Stoller,6.4,75173115.0,3.5057705
45000000.0,24.694551,109.0,607,92374674.0,2005,"['Action', 'Crime']",John Singleton,6.7,47374674.0,2.0527705333333333
30000000.0,11.409124,99.0,205,63833449.0,2008,['Comedy'],Michael McCullers,5.8,33833449.0,2.1277816333333335
23000000.0,7.922716,114.0,81,51751835.0,1998,"['Drama', 'Romance']",Forest Whitaker,5.8,28751835.0,2.2500797826086956
30000000.0,33.385429,89.0,856,114663461.0,2009,['Comedy'],Gary Winick,5.9,84663461.0,3.8221153666666665
19000000.0,8.584398,95.0,214,69631118.0,2004,"['Action', 'Adventure', 'Comedy', 'Thriller']",Steven Brill,5.3,50631118.0,3.6647956842105263
37000000.0,41.569541,98.0,1204,96455697.0,2004,"['Comedy', 'Fantasy', 'Romance']",Gary Winick,6.3,59455697.0,2.6069107297297296
30000000.0,43.753585,94.0,1990,151119219.0,2011,"['Fantasy', 'Comedy', 'Romance']",Woody Allen,7.4,121119219.0,5.0373073
23000000.0,18.568021,85.0,319,51751835.0,2014,"['Animation', 'Comedy', 'Family', 'Adventure']",Peter Lepeniotis,5.5,28751835.0,2.2500797826086956
53000000.0,28.350529,124.0,1317,83282296.0,2001,"['Crime', 'Drama']",Ted Demme,7.4,30282296.0,1.5713640754716982
80000000.0,10.81051,131.0,196,118880016.0,1999,"['Romance', 'Drama']",Luis Mandoki,5.8,38880016.0,1.4860002
30000000.0,19.578249,107.0,376,70200000.0,1989,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",William Shatner,5.6,40200000.0,2.34
30000000.0,5.73667,99.0,100,51751835.0,2002,"['Comedy', 'Drama', 'Family', 'Fantasy']",John Schultz,5.7,21751835.0,1.7250611666666666
30000000.0,28.624038,83.0,521,51132598.0,1994,"['Comedy', 'Crime']",Peter Segal,6.3,21132598.0,1.7044199333333334
30000000.0,27.230493,131.0,506,152427960.0,1985,"['Adventure', 'Action', 'Thriller']",John Glen,6.0,122427960.0,5.080932
30000000.0,30.380747,85.0,643,192452832.0,2005,"['Adventure', 'Animation', 'Comedy', 'Family']",Nick Park,6.8,162452832.0,6.4150944
30000000.0,29.489274,126.0,977,156835339.0,2007,"['Drama', 'Romance']",Richard LaGravenese,6.9,126835339.0,5.2278446333333335
30000000.0,8.058109,102.0,123,93772522.0,2005,['Comedy'],Frederik Du Chau,5.1,63772522.0,3.125750733333333
30000000.0,33.369305,123.0,1049,129266061.0,2007,"['Drama', 'Romance']",Joe Wright,7.4,99266061.0,4.3088687
30000000.0,16.52083,105.0,796,51751835.0,2010,"['Comedy', 'Drama', 'Romance']",Gary Winick,6.6,21751835.0,1.7250611666666666
30000000.0,11.19602,125.0,243,45892212.0,1989,"['Action', 'Thriller', 'Crime']",Ridley Scott,6.2,15892212.0,1.5297404
30000000.0,14.585968,92.0,140,54819301.0,2012,['Comedy'],Bobby Farrelly,4.9,24819301.0,1.8273100333333334
40000000.0,43.571612,77.0,1894,117195061.0,2005,"['Romance', 'Fantasy', 'Animation', 'Music']",Tim Burton,7.2,77195061.0,2.929876525
23000000.0,8.305085,118.0,144,42647449.0,2006,['Drama'],James Gartner,7.2,19647449.0,1.8542369130434782
30000000.0,55.424027,121.0,2416,84025816.0,2015,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Denis Villeneuve,7.2,54025816.0,2.800860533333333
30000000.0,65.364452,123.0,2067,91709827.0,2015,"['Action', 'Drama']",Antoine Fuqua,7.3,61709827.0,3.0569942333333335
30000000.0,45.083509,99.0,966,90810892.0,2009,"['Horror', 'Thriller']",Sam Raimi,6.2,60810892.0,3.0270297333333334
25000000.0,82.052056,112.0,1990,65663276.0,2015,"['Fantasy', 'Drama', 'Romance']",Lee Toland Krieger,7.4,40663276.0,2.62653104
23000000.0,15.011624,111.0,260,51751835.0,2003,"['Comedy', 'Drama', 'Family']",Tim McCanlies,6.9,28751835.0,2.2500797826086956
30000000.0,25.060342,107.0,582,159291809.0,2010,"['Drama', 'Romance']",Jon M. Chu,6.6,129291809.0,5.309726966666667
25000000.0,11.42943,104.0,159,51842679.0,2002,['Adventure'],John Stockwell,5.6,26842679.0,2.07370716
30000000.0,32.26789,113.0,721,53653224.0,2006,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Marc Forster,7.1,23653224.0,1.7884408
30000000.0,33.394082,113.0,767,75505973.0,2007,"['Horror', 'Thriller']",David Slade,6.2,45505973.0,2.5168657666666667
30000000.0,73.987775,95.0,2263,66486080.0,2012,"['Horror', 'Thriller']",Drew Goddard,6.5,36486080.0,2.2162026666666668
30000000.0,10.608998,84.0,359,84646831.0,2008,['Comedy'],Jason Friedberg,3.7,54646831.0,2.8215610333333334
30000000.0,12.821329,126.0,238,38413606.0,1988,"['Adventure', 'Comedy', 'Crime']",Martin Brest,7.2,8413606.0,1.2804535333333333
27000000.0,30.131498,101.0,703,38122105.0,1987,"['Action', 'Science Fiction']",Paul Michael Glaser,6.4,11122105.0,1.4119298148148147
25000000.0,12.113235,94.0,384,38748395.0,1986,"['Horror', 'Comedy', 'Music']",Frank Oz,6.6,13748395.0,1.5499358
30000000.0,31.191975,111.0,1263,63782078.0,2011,"['Action', 'Thriller', 'Adventure']",Joe Wright,6.5,33782078.0,2.1260692666666667
30000000.0,11.916389,95.0,221,51376861.0,1997,"['Action', 'Fantasy', 'Science Fiction']",John R. Leonetti,3.8,21376861.0,1.7125620333333333
30000000.0,20.355458,98.0,359,36160375.0,2011,"['Comedy', 'Romance', 'Drama']",Tom Hanks,5.7,6160375.0,1.2053458333333333
30000000.0,63.848541,100.0,1463,82394288.0,2013,"['Drama', 'Horror']",Kimberly Peirce,5.8,52394288.0,2.746476266666667
30000000.0,8.999675,108.0,162,34742066.0,2006,['Music'],Liz Friedlander,6.6,4742066.0,1.1580688666666668
30000000.0,9.278361,125.0,206,41480851.0,2006,"['Action', 'Adventure', 'Crime', 'Drama']",Phil Joanou,6.5,11480851.0,1.3826950333333334
45000000.0,7.185212,94.0,66,51751835.0,2001,"['Action', 'Comedy']",Sam Weisman,5.1,6751835.0,1.1500407777777777
30000000.0,55.806402,79.0,1262,48428063.0,2009,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Thriller']",Shane Acker,6.6,18428063.0,1.6142687666666666
30000000.0,48.237797,106.0,1323,63372757.0,2013,"['Thriller', 'Crime', 'Drama']",Steven Soderbergh,6.4,33372757.0,2.1124252333333335
23000000.0,17.943945,111.0,278,51751835.0,2004,"['Comedy', 'Romance']",Martha Coolidge,5.9,28751835.0,2.2500797826086956
30000000.0,19.143721,63.0,258,14460000.0,2011,"['Animation', 'Family']",Stephen Anderson,6.8,-15540000.0,0.482
19000000.0,15.67747,85.0,210,39267515.0,2003,['Comedy'],Troy Miller,4.1,20267515.0,2.066711315789474
30000000.0,4.52363,108.0,66,29202884.0,1998,"['Comedy', 'Drama']",Warren Beatty,6.3,-797116.0,0.9734294666666666
23000000.0,13.064264,139.0,158,31911598.0,2014,"['Drama', 'Music']",Tate Taylor,6.4,8911598.0,1.3874607826086955
23000000.0,2.644427,127.0,27,51751835.0,1998,"['Drama', 'Romance']",Carl Franklin,6.2,28751835.0,2.2500797826086956
30000000.0,5.301589,106.0,163,24048000.0,1995,"['Action', 'Crime', 'Science Fiction', 'Thriller']",Brett Leonard,5.4,-5952000.0,0.8016
23000000.0,20.252143,95.0,442,60896147.0,2006,"['Fantasy', 'Drama', 'Action', 'Comedy', 'Crime', 'Science Fiction']",Ivan Reitman,4.8,37896147.0,2.6476585652173914
30000000.0,29.359201,118.0,690,51751835.0,2014,"['Thriller', 'Crime', 'Horror']",Scott Derrickson,5.9,21751835.0,1.7250611666666666
30000000.0,20.063165,108.0,339,108609310.0,2011,"['Action', 'Thriller']",Alister Grierson,5.8,78609310.0,3.6203103333333333
35000000.0,6.246199,111.0,112,22034832.0,2004,"['Comedy', 'Romance', 'Drama']",Nick Hurran,5.2,-12965168.0,0.6295666285714285
30000000.0,27.71063,124.0,457,53909751.0,2012,['Comedy'],Nicholas Stoller,5.7,23909751.0,1.7969917
30000000.0,2.850896,104.0,66,21800302.0,2004,"['Comedy', 'Drama']",Charles Stone III,5.0,-8199698.0,0.7266767333333334
30000000.0,34.421696,133.0,905,51148651.0,2010,"['Romance', 'Drama', 'Thriller', 'Crime']",Paul Haggis,6.9,21148651.0,1.7049550333333334
30000000.0,15.89534,87.0,458,31070211.0,2006,"['Science Fiction', 'Action', 'Thriller']",Kurt Wimmer,4.8,1070211.0,1.0356737
30000000.0,18.706504,109.0,311,35294470.0,2005,['Thriller'],Jean-François Richet,6.0,5294470.0,1.1764823333333334
30000000.0,9.607391,87.0,127,19204929.0,1998,"['Action', 'Drama', 'Crime', 'Thriller']",Antoine Fuqua,6.0,-10795071.0,0.6401643
